Date,Campaign name,Ad set name,country,audience description,Amount spent (USD),return,Total investment,corection factor
2018-08-03,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",58.04,0.5106650434088027,2403.7100000000005,630.9223710503271
2018-08-05,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",45.62,0.17385309812522584,1457.5200000000002,743.903913100496
2018-08-06,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",62.55,1.165944471816872,526.46,874.8101000132381
2018-08-07,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",15.6,2.6857724910201193,1563.18,730.3448101275924
2018-07-25,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,863.69,824.9279333887091
2018-07-26,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,927.4900000000001,815.8158263382383
2018-07-27,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.03,0.0,1081.77,794.1949082515655
2018-07-28,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.06,0.0,1166.4699999999998,782.5696069701544
2018-07-29,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.02,0.0,1441.7399999999998,745.9504160333373
2018-07-30,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.01,0.0,1434.1999999999998,746.9302629250699
2018-08-01,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",1.25,0.0,1898.78,688.8956020323387
2018-08-02,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,1232.6299999999999,773.6074706123219
2018-08-03,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.11,0.0,2403.7100000000005,630.9223710503271
2018-08-04,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.5,0.0,1031.8200000000002,801.131468132822
2018-08-05,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.25,0.0,1457.5200000000002,743.903913100496
2018-08-06,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.03,0.0,526.46,874.8101000132381
2018-08-07,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.05,0.0,1563.18,730.3448101275924
2018-07-12,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.06,0.0,15.79,956.1483330637127
2018-07-13,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.02,0.0,42.66,951.685924240632
2018-07-14,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.02,0.0,82.95999999999998,945.0321526819603
2018-07-19,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,283.60999999999996,912.5896652393
2018-07-22,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,475.65000000000003,882.5828928307116
2018-07-25,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,863.69,824.9279333887091
2018-07-27,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,1081.77,794.1949082515655
2018-07-28,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.01,0.0,1166.4699999999998,782.5696069701544
2018-07-30,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.01,0.0,1434.1999999999998,746.9302629250699
2018-07-31,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,1838.9699999999998,696.1063798099215
2018-08-01,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.02,0.0,1898.78,688.8956020323387
2018-08-03,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,2403.7100000000005,630.9223710503271
2018-08-04,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,1031.8200000000002,801.131468132822
2018-08-06,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.4,0.0,526.46,874.8101000132381
2018-07-14,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.03,0.0,82.95999999999998,945.0321526819603
2018-07-17,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.07,0.0,201.07999999999998,925.7966289832059
2018-07-18,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.1,0.0,254.53,917.2215911904486
2018-07-19,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",1.29,0.0,283.60999999999996,912.5896652393
2018-07-20,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.29,0.0,189.78999999999996,927.6181251280682
2018-07-21,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.22,0.0,384.44000000000005,896.7096515438112
2018-07-24,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.39,0.0,631.3199999999999,858.984605026891
2018-07-25,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",3.99,0.0,863.69,824.9279333887091
2018-07-26,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",4.29,0.0,927.4900000000001,815.8158263382383
2018-07-27,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",1.69,0.0,1081.77,794.1949082515655
2018-07-29,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.1,0.0,1441.7399999999998,745.9504160333373
2018-07-30,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.21,0.0,1434.1999999999998,746.9302629250699
2018-07-31,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.47,0.0,1838.9699999999998,696.1063798099215
2018-08-01,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.72,0.0,1898.78,688.8956020323387
2018-08-02,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.26,0.0,1232.6299999999999,773.6074706123219
2018-08-03,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.98,0.0,2403.7100000000005,630.9223710503271
2018-08-04,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",2.78,0.0,1031.8200000000002,801.131468132822
2018-08-05,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",3.61,0.0,1457.5200000000002,743.903913100496
2018-08-06,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.92,0.0,526.46,874.8101000132381
2018-08-07,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.05,0.0,1563.18,730.3448101275924
2018-07-12,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.1,0.0,15.79,956.1483330637127
2018-07-22,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,475.65000000000003,882.5828928307116
2018-07-23,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.02,0.0,501.84,878.5678229534394
2018-07-24,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.06,0.0,631.3199999999999,858.984605026891
2018-07-25,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.02,0.0,863.69,824.9279333887091
2018-08-01,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.34,0.0,1898.78,688.8956020323387
2018-08-03,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,2403.7100000000005,630.9223710503271
2018-08-04,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.09,0.0,1031.8200000000002,801.131468132822
2018-08-05,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.26,0.0,1457.5200000000002,743.903913100496
2018-08-01,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,1898.78,688.8956020323387
2018-08-05,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.0,0.0,1457.5200000000002,743.903913100496
2018-08-06,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.02,0.0,526.46,874.8101000132381
2018-08-07,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",US,"Lookalike (US, 2%) - rainfactoryS71C",0.01,0.0,1563.18,730.3448101275924
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.18,0.0,38.97,1479.543423904777
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.19,0.0,73.24000000000001,1424.2937649280068
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.4,0.0,77.39000000000001,1417.7447958112227
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.58,0.0,112.78000000000002,1363.1063844800065
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.57,0.0,132.83,1333.0910098772315
2018-07-26,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.31,0.0,133.0,1332.8393619423484
2018-07-27,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.67,0.0,134.14000000000001,1331.1530674253777
2018-07-19,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.84,0.0,11.009999999999998,1526.204034063022
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.87,0.0,31.119999999999997,1492.4978264301747
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.5,0.0,73.24000000000001,1424.2937649280068
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.43,0.0,77.39000000000001,1417.7447958112227
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.01,0.0,112.78000000000002,1363.1063844800065
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.09,0.0,132.83,1333.0910098772315
2018-07-27,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.35,0.0,134.14000000000001,1331.1530674253777
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.03,0.0,31.119999999999997,1492.4978264301747
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.04,0.0,38.97,1479.543423904777
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.0,0.0,77.39000000000001,1417.7447958112227
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.14,0.0,132.83,1333.0910098772315
2018-07-26,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.0,0.0,133.0,1332.8393619423484
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.01,0.0,31.119999999999997,1492.4978264301747
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.59,0.0,38.97,1479.543423904777
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.76,0.0,73.24000000000001,1424.2937649280068
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.85,0.0,77.39000000000001,1417.7447958112227
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.43,0.0,112.78000000000002,1363.1063844800065
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.48,0.0,132.83,1333.0910098772315
2018-07-26,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.2,0.0,133.0,1332.8393619423484
2018-07-27,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.48,0.0,134.14000000000001,1331.1530674253777
2018-07-19,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,1.76,0.0,11.009999999999998,1526.204034063022
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.0,0.0,31.119999999999997,1492.4978264301747
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.46,0.0,73.24000000000001,1424.2937649280068
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.67,0.0,112.78000000000002,1363.1063844800065
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.73,0.0,132.83,1333.0910098772315
2018-07-26,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,2.44,0.0,133.0,1332.8393619423484
2018-07-19,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.01,0.0,11.009999999999998,1526.204034063022
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.04,0.0,31.119999999999997,1492.4978264301747
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.07,0.0,38.97,1479.543423904777
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.06,0.0,73.24000000000001,1424.2937649280068
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.07,0.0,77.39000000000001,1417.7447958112227
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.09,0.0,112.78000000000002,1363.1063844800065
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.05,0.0,132.83,1333.0910098772315
2018-07-27,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.01,0.0,134.14000000000001,1331.1530674253777
2018-07-19,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.0,0.0,11.009999999999998,1526.204034063022
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.0,0.0,38.97,1479.543423904777
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.0,0.0,73.24000000000001,1424.2937649280068
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.0,0.0,77.39000000000001,1417.7447958112227
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.06,0.0,112.78000000000002,1363.1063844800065
2018-07-25,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.01,0.0,132.83,1333.0910098772315
2018-07-26,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,0.02,0.0,133.0,1332.8393619423484
2018-07-19,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.82,0.0,11.009999999999998,1526.204034063022
2018-07-20,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,4.26,0.0,31.119999999999997,1492.4978264301747
2018-07-21,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.82,0.0,38.97,1479.543423904777
2018-07-22,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,3.72,0.0,73.24000000000001,1424.2937649280068
2018-07-23,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,4.12,0.0,77.39000000000001,1417.7447958112227
2018-07-24,US_RCH_BeachGoers_LeadGen,US_M/F_18-30_Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,US,Beachgoers + Young Adults + Tech Adopters/Crowdfunding - Copy,4.22,0.0,112.78000000000002,1363.1063844800065
