Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),Return on ad spend (ROAS),country,audience description,Total investment,corection factor
7/22/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,0.36,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",7.5,3537.407069
7/24/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,1.4,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",9.55,3493.864997
7/25/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,0.87,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",10.42,3475.548544
7/26/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,1.06,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",11.48,3453.361666
8/1/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,0.63,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",18.18,3316.363912
8/2/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,0.56,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",18.74,3305.162504
8/6/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,0.49,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0,3701.382891
8/7/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,female,0.1,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0,3701.382891
7/12/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.11,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.11,3698.954647
7/14/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.29,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.62,3687.717225
7/15/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.23,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.85,3682.660543
7/16/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.34,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.19,3675.198148
7/17/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.33,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.52,3667.969695
7/18/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.6,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.12,3654.863459
7/19/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.62,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.74,3641.369545
7/20/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.5,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.24,3630.523654
7/23/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.1,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.79,3618.630482
7/24/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.2,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.99,3614.315359
7/25/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.4,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.39,3605.700543
7/27/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.69,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.36,3584.89479
7/28/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.16,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.52,3581.474466
7/30/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.26,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.9,3573.364271
7/31/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.32,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.22,3566.548879
8/1/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.23,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.45,3561.658346
8/2/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.12,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.57,3559.109427
8/3/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.3,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.87,3552.745106
8/4/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.17,20.50108088,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0,3701.382891
8/6/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.32,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0,3701.382891
8/7/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,female,0.06,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0,3701.382891
7/12/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.19,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.19,3697.136448
7/13/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,1.08,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.27,3673.09116
7/15/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.44,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",2.41,3647.87966
7/16/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.69,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.1,3632.704211
7/17/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,1.13,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",4.23,3607.987896
7/18/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.56,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",4.79,3595.801494
7/19/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.84,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",5.63,3577.599025
7/21/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.55,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",7.33,3541.042148
7/22/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.22,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",7.55,3536.338638
7/23/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.68,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",8.23,3521.839979
7/24/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.92,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",9.15,3502.318717
7/25/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,1.32,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",10.47,3474.498797
7/26/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,1.07,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",11.54,3452.110049
7/27/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.69,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",12.23,3437.749016
7/28/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.94,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",13.17,3418.280796
7/29/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.77,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",13.94,3402.415596
7/30/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.35,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",14.29,3395.228504
7/31/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.6,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",14.89,3382.943079
8/1/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.86,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",15.75,3365.411451
8/2/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.4,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",16.15,3357.288191
8/3/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.52,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",16.67,3346.757258
8/5/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.5,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0,3701.382891
8/7/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,female,0.09,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0,3701.382891
7/12/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.08,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.08,3699.594321
7/13/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.27,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.35,3693.564274
7/14/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.2,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.55,3689.103911
7/15/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.1,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.65,3686.87575
7/17/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.26,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.09,3677.087816
7/19/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.17,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.43,3669.542214
7/20/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.26,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.69,3663.782498
7/21/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.25,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.94,3658.252834
7/23/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.12,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.21,3652.290171
7/24/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.3,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.51,3645.676388
7/25/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.36,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.87,3637.755655
7/26/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.38,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",3.25,3629.413551
7/27/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.23,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",3.48,3624.373679
7/28/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.2,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",3.68,3619.99687
7/29/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.24,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",3.92,3614.751676
7/30/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.41,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",4.33,3605.808712
7/31/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.46,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",4.79,3595.801477
8/1/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.24,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.03,3590.59134
8/2/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.24,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.27,3585.388754
8/3/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.25,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.52,3579.977408
8/4/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.29,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0,3701.382891
8/5/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.5,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0,3701.382891
8/7/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.07,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0,3701.382891
7/12/2018,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",55-64,female,0.35,0,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",0.35,3693.564276
7/13/2018,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",55-64,female,0.67,0,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",1.02,3678.643251
7/12/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.24,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.24,3673.756982
7/13/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.2,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.44,3603.41321
7/14/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,4.08,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",8.52,3515.674912
7/15/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.43,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",11.95,3443.569587
7/16/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.59,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",14.54,3390.104311
7/17/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.9,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",16.44,3351.411254
7/18/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.91,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",18.35,3312.959658
7/19/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.08,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",20.43,3271.587309
7/20/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.42,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",22.85,3224.10197
7/21/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.74,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",24.59,3190.386136
7/22/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.51,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",26.1,3161.412877
7/23/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.78,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",27.88,3127.596682
7/25/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.73,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",32.61,3039.484108
7/26/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.9,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",34.51,3004.792865
7/27/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.34,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",36.85,2962.611488
7/28/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.91,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",38.76,2928.620691
7/29/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.83,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",40.59,2896.419476
7/30/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.26,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",43.85,2839.930222
8/1/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.92,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",51.04,2719.205953
8/2/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.06,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",53.1,2685.572907
8/3/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.26,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",56.36,2633.195821
8/4/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.22,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0,3701.382891
8/5/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.43,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0,3701.382891
8/6/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.2,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0,3701.382891
7/12/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.25,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.25,3695.796482
7/13/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.96,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.21,3674.42291
7/14/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.68,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.89,3659.358126
7/15/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.77,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.66,3642.374028
7/17/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.26,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",3.43,3625.468757
7/18/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.36,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",3.79,3617.591933
7/19/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.64,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",4.43,3603.630923
7/20/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.37,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",4.8,3595.584306
7/21/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.6,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",5.4,3582.573911
7/22/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.43,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",5.83,3573.278764
7/23/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.61,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",6.44,3560.133983
7/24/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.61,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",7.05,3547.037556
7/26/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.38,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",7.85,3529.93491
7/28/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.28,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",8.64,3513.126972
7/29/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.3,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",8.94,3506.765198
7/30/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.79,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",9.73,3490.067584
7/31/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.83,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",10.56,3472.610161
8/1/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.86,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",11.42,3454.613854
8/2/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.61,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",12.03,3441.905598
8/3/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.75,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",12.78,3426.344748
8/4/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.7,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0,3701.382891
8/5/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.81,0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0,3701.382891
