Date,Campaign name,Ad set name,country,audience description,Amount spent (USD),return,Total investment
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.06,0.0,264.9
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.02,0.0,211.91
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.01,0.0,315.51
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.01,0.0,378.75000000000006
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.05,0.0,408.3900000000001
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.02,0.0,416.1300000000001
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,3.32,0.0,18.830000000000002
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,2.89,0.0,89.47
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,9.64,0.0,139.84
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,17.23,0.0,264.9
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,8.35,0.0,378.75000000000006
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.05,0.0,190.07000000000002
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.07,0.0,264.9
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.06,0.0,211.91
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.21,0.0,378.75000000000006
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.05,0.0,408.3900000000001
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.01,0.0,416.1300000000001
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.01,0.0,18.830000000000002
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.01,0.0,89.47
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.0,0.0,211.91
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.03,0.0,408.3900000000001
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.01,0.0,190.07000000000002
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,0.01,0.0,264.9
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.25,0.0,29.6
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.64,0.0,100.64000000000001
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.4,0.0,268.98
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.39,0.0,406.09999999999997
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.23,0.0,510.97
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.54,0.0,634.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.15,0.0,901.8499999999999
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.3,0.0,882.2
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.26,0.0,745.06
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.57,0.0,1144.2900000000002
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.46,0.0,1449.8500000000001
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.58,0.0,1227.71
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.75,21844.897142857142,884.78
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.75,0.0,472.47
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.46,0.0,452.62000000000006
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,4.02,365.08955223880605,15.409999999999998
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,3.93,0.0,29.6
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,3.38,0.0,69.77
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,3.56,465.53370786516854,71.61999999999999
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,24.46,0.0,268.98
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,24.1,133.95103734439832,406.09999999999997
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,23.74,0.0,510.97
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,25.61,46.65560327996876,634.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,24.87,114.79091274628065,901.8499999999999
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,22.21,0.0,745.06
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,17.16,0.0,713.5199999999999
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,19.36,95.78202479338843,1449.8500000000001
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,18.92,0.0,1227.71
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,18.08,283.8904867256637,884.78
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,19.58,47.472931562819205,472.47
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,4.62,276.4199134199134,452.62000000000006
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,4.18,0.0,15.409999999999998
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,4.77,0.0,29.6
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,5.35,0.0,69.77
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,29.75,13.897478991596639,268.98
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,29.48,13.577679782903664,406.09999999999997
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,26.08,35.43251533742332,510.97
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,32.19,5.694004349176764,634.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,31.86,134.0806654111739,901.8499999999999
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,30.2,42.65165562913907,882.2
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,19.58,80.8605720122574,713.5199999999999
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,17.6,58.755113636363625,1144.2900000000002
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,18.51,0.0,1449.8500000000001
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,19.95,0.0,1227.71
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,19.31,0.0,812.4799999999999
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,18.81,0.0,472.47
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,5.07,0.0,452.62000000000006
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,3.2,0.0,15.409999999999998
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.9,0.0,29.6
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.85,0.0,69.77
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.31,0.0,71.61999999999999
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,7.92,503.77525252525254,100.64000000000001
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,18.44,0.0,406.09999999999997
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,19.91,84.00452034153692,634.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,19.29,0.0,901.8499999999999
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,21.54,93.54038997214485,882.2
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,13.87,0.0,745.06
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,9.49,267.59957850368806,1144.2900000000002
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,7.62,0.0,1449.8500000000001
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,8.4,0.0,1227.71
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,10.87,0.0,812.4799999999999
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,11.62,43.69621342512909,884.78
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.04,0.0,29.6
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.08,0.0,71.61999999999999
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.48,0.0,100.64000000000001
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.26,0.0,268.98
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.1,0.0,406.09999999999997
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.71,7543.86,634.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.45,0.0,901.8499999999999
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.45,15306.12,882.2
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.44,15163.929999999998,745.06
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.4,0.0,713.5199999999999
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.45,0.0,1144.2900000000002
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.95,0.0,1227.71
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.46,0.0,884.78
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.06,0.0,472.47
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,11.09,0.0,69.77
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,9.41,626.99,71.61999999999999
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,26.94,1172.98,100.64000000000001
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,51.37,239.44,268.98
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,59.7,1500.84,406.09999999999997
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,43.84,549.73,510.97
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,33.25,709.77,634.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,38.68,5188.73,901.8499999999999
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,52.47,853.82,882.2
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,32.32,399.13,745.06
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,15.73,375.08,1144.2900000000002
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,4.18,0.0,1449.8500000000001
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,6.04,0.0,1227.71
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,8.0,0.0,812.4799999999999
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,10.32,4718.99,884.78
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,6.51,906.3000000000001,472.47
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,2.38,2478.99,452.62000000000006
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.02,0.0,268.98
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.01,0.0,406.09999999999997
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.03,0.0,510.97
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.03,0.0,634.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.06,0.0,901.8499999999999
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.08,0.0,882.2
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.03,0.0,745.06
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.07,0.0,713.5199999999999
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.05,0.0,1144.2900000000002
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.07,0.0,1227.71
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.07,175714.29,812.4799999999999
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.11,0.0,884.78
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.03,0.0,452.62000000000006
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,4.01,0.0,15.409999999999998
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,1.99,0.0,29.6
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.62,0.0,69.77
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,0.71,0.0,71.61999999999999
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,7.06,0.0,100.64000000000001
