Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),country,audience description,Total investment,Ad revenue
2018-08-05,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,male,5.52,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,male,5.69,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,25799.996300000003
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,male,3.09,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",35-44,male,1.64,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",1.64,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",35-44,male,3.62,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",5.26,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.1,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.1,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.14,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.24,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.21,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.45,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.15,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.6,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.03,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.63,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.64,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.65,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.7000000000000001,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.09,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.79,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.15,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.94,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.13,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.07,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.03,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.1,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.11,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.04,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.15,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.2100000000000002,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.2600000000000002,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.07,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.3300000000000003,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.3900000000000003,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.16,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.5500000000000005,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.21,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.7600000000000002,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.28,AU,"Lookalike (AU, 2%) - rainfactoryP22C",2.04,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.26,AU,"Lookalike (AU, 2%) - rainfactoryP22C",2.3,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.32,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.21,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.26,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.05,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.15,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.2,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.21,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.41,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.23,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.64,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.14,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.78,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.8400000000000001,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.9000000000000001,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.9500000000000002,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.03,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.9800000000000002,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.0300000000000002,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.0500000000000005,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.04,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.0900000000000003,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.13,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.2200000000000002,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.06,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.2800000000000002,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.3300000000000003,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.08,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.4100000000000004,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.11,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.5200000000000005,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.08,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.6000000000000003,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.12,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.7200000000000006,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.33,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.0500000000000007,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.31,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.3600000000000008,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.31,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.670000000000001,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.47,AU,"Lookalike (AU, 2%) - rainfactoryS71C",3.140000000000001,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.35,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.49,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.41,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,unknown,0.25,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.09,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.09,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.27,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.36,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.17,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.53,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.18,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.71,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.26,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.97,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.38,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.35,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.1,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.4500000000000002,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.1,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.5500000000000005,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.24,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.7900000000000005,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.26,CA,"Lookalike (CA, 2%) - rainfactoryP22C",2.0500000000000003,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.18,CA,"Lookalike (CA, 2%) - rainfactoryP22C",2.2300000000000004,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.17,CA,"Lookalike (CA, 2%) - rainfactoryP22C",2.4000000000000004,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.31,CA,"Lookalike (CA, 2%) - rainfactoryP22C",2.7100000000000004,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.19,CA,"Lookalike (CA, 2%) - rainfactoryP22C",2.9000000000000004,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.19,CA,"Lookalike (CA, 2%) - rainfactoryP22C",3.0900000000000003,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.2,CA,"Lookalike (CA, 2%) - rainfactoryP22C",3.2900000000000005,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.28,CA,"Lookalike (CA, 2%) - rainfactoryP22C",3.5700000000000003,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.27,CA,"Lookalike (CA, 2%) - rainfactoryP22C",3.84,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.33,CA,"Lookalike (CA, 2%) - rainfactoryP22C",4.17,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.31,CA,"Lookalike (CA, 2%) - rainfactoryP22C",4.48,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.34,CA,"Lookalike (CA, 2%) - rainfactoryP22C",4.8199999999999985,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.21,CA,"Lookalike (CA, 2%) - rainfactoryP22C",5.0299999999999985,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.27,CA,"Lookalike (CA, 2%) - rainfactoryP22C",5.299999999999999,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.27,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.53,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.33,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,unknown,0.07,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.05,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.05,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.38,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.43,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.43,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.86,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.31,CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.17,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.32,CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.49,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.25,CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.74,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.24,CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.98,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.29,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.27,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.35,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.62,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.31,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.93,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.18,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.1100000000000003,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.31,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.4200000000000004,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.31,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.73,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.36,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.090000000000002,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.26,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.3500000000000005,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.48,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.83,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.58,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.41,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.68,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.09,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.6,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.69,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.62,CA,"Lookalike (CA, 2%) - rainfactoryS71C",7.31,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.5,CA,"Lookalike (CA, 2%) - rainfactoryS71C",7.81,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.45,CA,"Lookalike (CA, 2%) - rainfactoryS71C",8.26,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.37,CA,"Lookalike (CA, 2%) - rainfactoryS71C",8.629999999999999,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.35,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.45,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.82,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,unknown,0.24,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.21,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.22,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.1,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.32,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.1,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.42,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.11,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.53,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.12,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.65,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.08,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.73,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.13,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.86,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.12,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.98,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.29,GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.27,51599.9987
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.28,GB,"Lookalike (GB, 2%) - rainfactoryP22C",1.55,0.0
